,chain,rotisserie,washer,car_wheel,croquet_ball,fire_engine,passenger_car,envelope,thresher,strainer,chain_saw,sea_slug,swab,band_aid,convertible,ground_beetle,buckle,matchstick,microphone,beer_glass,hamper,motor_scooter,marimba,tow_truck,vending_machine,fire_screen,cornet,rubber_eraser,vase,barber_chair,goblet,harmonica,christmas_stocking,umbrella,face_powder,pool_table,bakery,chocolate_sauce,candle,dial_telephone,gown,minibus,nail,scoreboard,running_shoe,whistle,stage,tape_player,rock_python,mixing_bowl,reflex_camera,desktop_computer,water_bottle,police_van,lampshade,lens_cap,combination_lock,sleeping_bag,bow_tie,water_jug,horizontal_bar,wardrobe,gong,barometer,file,crash_helmet,tank,polaroid_camera,trilobite,nipple,barrel,bolo_tie,oscilloscope,amphibian,wall_clock,mousetrap,loudspeaker,diaper,muzzle,shower_curtain,window_screen,racer,mask,airship,golfcart,stove,space_heater,carton,sweatshirt,holster,assault_rifle,sunglasses,swimming_trunks,grocery_store,bell_cote,ballpoint,grand_piano,potter's_wheel,brass,mailbag,spotlight,hand_blower,bathtub,can_opener,binder,safety_pin,cocktail_shaker,tripod,microwave,toaster,menu,stethoscope,safe,china_cabinet,lab_coat,tub,scale,joystick,lighter,magnetic_compass,mortar,frying_pan,scabbard,football_helmet,tractor,toyshop,street_sign,oil_filter,crossword_puzzle,doormat,dragonfly,coffeepot,stopwatch,reel,crock_pot,table_lamp,notebook,bassoon,espresso_maker,pretzel,acoustic_guitar,dutch_oven,desk,sports_car,dumbbell,bathing_cap,loupe,slide_rule,cab,garbage_truck,crib,corkscrew,revolver,hook,jigsaw_puzzle,tick,dishwasher,tray,pop_bottle,book_jacket,flute,pickup,platypus,plunger,barbell,snorkel,ice_bear,plate,wallet,shower_cap,pill_bottle,ipod,oxygen_mask,ocarina,printer,projectile,ambulance,cellular_telephone,window_shade,broom,bath_towel,cinema,mouse,piggy_bank,drumstick,odometer,tennis_ball,pencil_box,teapot,limousine,banjo,rocking_chair,beaker,prayer_rug,ski,car_mirror,hourglass,purse,eggnog,studio_couch,lotion,knee_pad,comic_book,sandal,paintbrush,jeep,violin,fireboat,bobsled,remote_control,rule,wok,maillot,hard_disc,screen,espresso,bulletproof_vest,stole,velvet,liner,clog,electric_locomotive,thimble,bib,bubble,racket,photocopier,golf_ball,spatula,syringe,gasmask,laptop,moped,screwdriver,red_wine,sunscreen,screw,breastplate,seat_belt,space_shuttle,freight_car,handkerchief,milk_can,bucket,electric_guitar,bonnet,paddle,recreational_vehicle,modem,waffle_iron,minivan,gas_pump,folding_chair,carpenter's_kit,web_site,whiskey_jug,letter_opener,hammer,wine_bottle,refrigerator,space_bar,crane,boa_constrictor,bow,cleaver,projector,turnstile,toilet_tissue,home_theater,mortarboard,bottlecap,panpipe,french_horn,measuring_cup,wool,soccer_ball,packet,confectionery,nematode,backpack,vacuum,abaya,paper_towel,power_drill,pencil_sharpener,punching_bag,puck,plate_rack,stretcher,granny_smith,apron,windsor_tie,half_track,sock,chime,soap_dispenser,ashcan,quill,fountain,pitcher,harvester,electric_fan,triceratops,monitor,crate,computer_keyboard,honeycomb,maze,radio,iron,mitten,hummingbird,switch,cash_machine,slot,bullet_train,fountain_pen,petri_dish,washbasin,tricycle,lawn_mower,shopping_basket,crutch,plane,abacus,cowboy_boot,maraca,brassiere,cassette,radiator,mountain_tent,school_bus,sunglass,ice_lolly,neck_brace,analog_clock,tobacco_shop,disk_brake,knot,upright,hand-held_computer,entertainment_center,medicine_chest,ice_cream,rifle,airliner,cassette_player,pickelhaube,mailbox,traffic_light,sax,rugby_ball,oboe,beach_wagon,trailer_truck,balance_beam,sewing_machine,hair_slide,lipstick,digital_clock,chest,pajama,cockroach,shovel,forklift,hair_spray,television,padlock,bookshop,container_ship,jersey,pick,hatchet,cd_player,cowboy_hat,typewriter_keyboard,saltshaker,binoculars,cup,pay-phone,parking_meter,guillotine,moving_van,vine_snake,plastic_bag,pillow,pole,plow,toilet_seat,perfume,trombone,ladle,coffee_mug,rhinoceros_beetle,digital_watch
68113105532.1.jpg,0,0,0.0169828,0,0,0,0,0.0290228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101641,0,0,0,0,0,0,0,0,0,0,0.0094375,0,0.0187811,0,0,0,0,0,0,0,0.0066798,0,0,0,0,0,0.0224831,0,0.0505036,0,0,0,0,0.00790407,0.0502825,0.020269,0,0.00666227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076405,0,0,0.0132325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476849,0,0,0.00816425,0,0,0,0,0.0262255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112353,0,0,0,0,0,0,0.0150052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922383,0.0239675,0,0,0,0,0.00949427,0.0137376,0,0,0.00884105,0,0.0285705,0,0,0,0,0.00748625,0.0216192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167569,0,0.00852179,0.020727,0,0,0,0,0,0,0,0,0,0,0,0.0181052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697897,0,0,0.00857747,0.0122027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983734,0,0,0,0,0,0
68113105533.1.jpg,0,0,0,0,0,0,0,0.0104964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110425,0,0,0,0.00745387,0,0,0,0,0,0,0,0,0,0,0.00755126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221916,0,0,0,0.00461914,0,0,0,0,0,0,0,0.00732865,0,0,0,0,0,0,0,0.205342,0,0,0,0,0,0,0,0,0.00806786,0,0,0,0,0.00517115,0,0,0,0,0.00761877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524648,0,0.00534478,0.00915609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114177,0.0122446,0,0,0,0,0,0,0,0,0,0,0,0,0.014692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104019,0.00933672,0,0,0.0100047,0.00522772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455805,0,0.00784469,0,0,0.0244479,0,0,0.0283629,0,0,0,0,0.00599073,0,0,0,0.0933869,0,0,0,0,0.0067563,0.0186869,0,0.016055,0.0162374,0,0,0,0,0,0,0.00530965,0.00512837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844922,0,0,0,0,0,0.0112953,0,0,0.0296658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515721,0,0,0,0,0,0,0,0,0,0,0.0129991,0.0332036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68113105534.1.JPG,0,0,0,0,0,0,0,0.00475736,0,0,0,0,0,0,0,0,0.00670836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663652,0,0,0,0,0.00276574,0,0,0,0,0,0.00917798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525083,0,0,0,0,0,0,0,0,0,0,0,0,0.00648854,0,0,0,0,0,0,0,0,0,0.00614811,0,0.0141167,0,0.0732331,0.00748658,0,0,0,0,0,0,0,0.00501053,0,0,0,0.00863843,0.00761836,0.04834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051222,0,0,0,0,0,0,0.0161937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148361,0,0,0.00796242,0,0,0,0,0.0208305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109663,0,0,0,0,0,0,0,0.0304899,0,0,0,0.0228037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04442,0,0,0,0,0,0.00322749,0,0.00974781,0.00288211,0,0,0,0,0,0,0.00667455,0,0,0,0,0,0,0,0,0,0,0,0.00327769,0,0,0,0,0,0.0122926,0,0.00618553,0,0,0,0,0,0,0,0,0,0,0.00585621,0,0,0,0,0,0,0,0,0,0,0,0,0.00602287,0,0,0,0.402058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154641,0,0,0,0,0,0.00389823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288357
68113105535.1.JPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231431,0.00442513,0,0,0,0,0,0,0,0,0,0,0.0765918,0,0.0772804,0.00582734,0,0,0,0,0,0,0,0,0,0,0,0.0107166,0.00637875,0.03753,0,0,0,0.0159388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048351,0,0.00812967,0,0,0,0,0.0146785,0.0240321,0.00547213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729954,0,0,0,0,0,0,0,0,0.00712145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945587,0,0,0,0,0,0,0,0,0,0,0,0.00531504,0,0,0,0,0.00588549,0,0,0.0166818,0.052684,0,0,0,0,0,0,0.048612,0,0,0,0,0,0,0,0,0,0,0,0.0272684,0,0,0,0,0,0.0128715,0.0218701,0.0327828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117197,0,0,0.00872833,0,0,0,0,0,0,0,0,0,0,0.00470367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516662,0,0.00714342,0,0,0,0,0,0,0,0,0,0.063059,0,0,0,0,0,0,0.00627044,0,0,0,0,0,0,0,0,0.0696529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425021
68113105537.1.JPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147012,0,0,0,0,0,0,0.00185007,0,0,0,0.00679153,0,0,0.0145571,0,0,0,0,0,0,0,0,0,0.000884226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132985,0,0,0.266368,0,0,0,0,0,0,0,0,0,0.00169557,0.00624824,0.0678772,0,0,0,0,0,0,0,0,0,0,0,0,0.0124346,0.000759872,0,0,0,0,0,0.237112,0,0,0,0,0,0,0,0.0013553,0,0,0,0,0.0126849,0,0.00253428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100651,0,0,0,0,0.00136909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679675,0,0,0,0,0,0,0,0,0.000561475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362089,0,0,0,0,0,0,0,0,0,0,0,0,0.000685707,0,0,0,0,0.00104933,0,0.0180102,0.00105555,0,0,0,0,0,0,0,0.00160192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569233,0,0.0012229,0,0,0,0,0,0,0,0,0,0,0.0536782,0,0.00128561,0,0,0,0,0,0,0,0,0,0,0.00310906,0,0,0,0.00203493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000542798,0,0,0,0,0,0,0,0,0.000714962,0,0,0,0,0,0,0,0,0,0,0.000783738,0.00162329,0,0,0,0,0,0,0,0,0,0,0,0.164136,0,0,0,0,0.00342108
68113105558.1.JPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570003,0,0,0.0359186,0,0,0,0,0,0,0.0291347,0,0,0,0,0,0,0,0,0,0,0.00139951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002803,0,0,0,0,0,0,0.00389198,0,0,0,0,0.00184435,0.00156371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193064,0,0,0,0,0,0,0.00110159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974616,0,0,0,0,0,0,0,0.11081,0,0,0,0,0,0,0,0,0.0103284,0,0,0,0,0.00120617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304313,0,0,0,0,0,0,0,0,0,0,0,0,0.00187259,0,0,0.00151445,0,0,0.00195214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167197,0,0,0.0022142,0,0,0,0,0,0,0,0.00525727,0,0,0,0,0,0,0,0,0,0,0.165457,0,0,0,0,0,0,0,0,0,0.00100537,0,0,0.00137378,0,0,0,0.123869,0.184073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176523,0,0.00365962,0.00543619,0,0,0,0,0,0.00102028,0,0,0,0,0,0,0,0,0,0,0.00190779,0,0,0.00195693,0,0,0,0,0,0,0,0,0,0.0246923,0,0,0,0,0
68113105559.1.JPG,0,0,0.000385476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169498,0,0,0.00243857,0,0,0,0,0,0,0.00104318,0,0,0,0,0.000360846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000639171,0,0,0,0,0,0,0,0,0,0.00447626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021739,0,0,0,0,0,0,0.000773257,0,0,0,0.00340868,0,0,0,0.000688806,0.000922375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000970544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202333,0,0,0,0,0,0,0,0.0076665,0,0,0,0,0,0,0,0,0.00154328,0,0,0,0,0.000668793,0,0,0,0,0,0,0,0,0,0,0,0.000364609,0,0,0,0,0,0,0,0,0.00953435,0,0,0.00088781,0,0,0,0,0,0,0,0,0,0.00114075,0,0,0.00406335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000531432,0,0,0,0,0,0.000532423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130788,0,0,0,0,0,0,0,0,0,0.000386312,0,0,0,0,0,0,0.0183726,0.739251,0,0,0,0,0.00102773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269184,0,0,0.00294581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214257,0.0129637,0,0,0,0,0,0,0,0.00338947,0.000436194,0,0,0,0,0
68113105560.1.JPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217606,0,0,0.0124934,0,0,0,0,0,0,0.00380804,0,0,0,0,0,0,0,0,0,0,0.00211288,0,0,0,0,0,0,0.00285653,0,0,0,0,0,0,0.00641119,0,0,0,0,0,0,0,0,0,0.0422289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042448,0.00158803,0.00166454,0,0,0,0,0,0,0,0,0.00219786,0,0,0,0,0.00221688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161991,0,0,0,0,0,0.00189663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196334,0,0.00214822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676468,0,0,0,0,0,0,0,0.025709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140429,0,0,0.00186478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397102,0,0,0,0,0,0,0,0.00347281,0,0,0,0,0,0.00482949,0,0,0,0,0,0,0,0,0.00218403,0,0.00702096,0,0,0,0,0,0,0,0,0,0,0.501245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448253,0.196999,0,0,0,0,0.00828163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171013,0,0,0,0,0,0,0,0,0.0233923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246963,0,0,0.00400798,0.00156429,0,0,0,0,0,0,0,0.00655741,0.00227646,0,0,0,0,0
68113105561.1.JPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581513,0,0,0.0307566,0,0,0,0,0,0,0.06718,0,0,0,0.00451938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235936,0,0,0,0,0,0,0,0,0,0.0298041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012355,0.00118309,0,0,0.00181465,0,0,0.00222724,0,0,0,0.00341431,0,0,0,0,0,0.00177242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152366,0,0,0,0,0,0,0,0.0821087,0,0,0,0,0,0,0,0,0.00186857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351872,0,0,0.00156293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124507,0,0,0,0,0.00132372,0,0,0,0,0,0,0,0.00209036,0,0,0,0,0,0.00281269,0,0,0.00396014,0,0,0,0,0,0,0,0.00239048,0,0,0,0,0,0,0,0,0,0,0.120866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157694,0.228365,0,0,0,0,0.00270966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200211,0,0.00333987,0.00338576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165579,0,0,0,0,0,0,0,0,0,0,0,0.00340309,0.0136079,0,0,0,0,0
68113105562.1.jpg,0,0,0,0,0,0,0,0.000293304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258192,0,0,0.0290175,0,0,0,0,0,0,0.08393,0,0,0,0.00736606,0,0,0,0,0,0,0.0256026,0,0,0,0,0,0,0.00048036,0,0,0,0,0,0,0.000344378,0,0,0,0,0,0,0,0,0,0.0591128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299105,0,0,0,0,0,0,0,0.0017717,0,0,0,0,0,0,0,0,0.000872482,0.00217129,0,0,0,0,0,0,0,0,0,0,0,0,0.00473142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402889,0,0.0139213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681613,0,0,0,0.000184775,0,0,0,0.349699,0,0,0,0,0,0,0,0,0,0.00056588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217396,0,0,0,0,0,0.0576681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180115,0.000228243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106551,0,0,0.000237197,0,0,0,0,0,0,0,0.001426,0,0,0,0,0,0,0,0,0,0,0.00433035,0,0.000185378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210492,0.000410197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167577,0.00133653,0,0,0,0,0,0.0642176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781272,0,0,0,0,0.00017935
68113105567.1.JPG,0,0,0,0,0,0,0,0.00465324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500066,0,0,0.00839108,0,0,0,0,0,0,0,0,0,0.00382961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481853,0,0,0,0,0,0,0.00458221,0,0,0,0,0,0.0280547,0,0.0453008,0.0248609,0,0.0349821,0,0,0,0,0,0.00383107,0,0,0,0.0226188,0.00710103,0.00379782,0.00374686,0,0,0,0,0,0,0,0,0,0,0,0.00346693,0.00814249,0,0,0.00710437,0,0,0.0217151,0,0,0,0,0,0,0,0,0,0,0,0,0.0262882,0,0,0,0,0,0,0,0.00700658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171327,0.00529985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422641,0.00478627,0.00530444,0.0478802,0,0,0,0,0,0,0,0.0132005,0,0,0,0,0,0,0,0,0,0,0,0.0252232,0,0,0,0,0,0.00464885,0,0,0,0,0,0,0,0,0,0,0,0,0.0217318,0,0.00913624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426788,0,0,0,0,0,0,0,0,0,0,0.0664811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111655,0,0,0,0,0.0168657
68113105573.1.JPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080812,0,0.00440184,0,0,0,0,0,0,0,0.00372275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249432,0,0,0,0,0,0,0,0,0,0,0.0144308,0,0,0.011421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305213,0,0.081961,0,0,0.0840669,0,0,0.00827624,0,0,0,0,0,0,0.0125896,0.0581786,0.079883,0,0,0,0,0,0,0,0,0.0153858,0,0,0,0.022188,0.00573341,0.0138785,0,0,0,0,0.234492,0,0,0,0,0,0.00540974,0,0.00297292,0,0,0,0,0.0177083,0,0.00899561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783068,0,0.00509937,0,0.00496805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111276,0.00608413,0.00852299,0,0,0,0,0,0,0,0,0,0,0.0418865,0,0,0,0,0,0,0,0,0,0,0,0,0.00393444,0.00261936,0,0,0.0305361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121742,0,0,0,0,0,0,0.0297024,0,0,0,0,0,0,0,0,0,0,0,0.0130992,0,0,0,0,0.0123298
